transactionId,userId,merchantId,amount,currency,timestamp,deviceId,ipAddress,location,paymentMethodRef,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isFraud,fraudScenario
tx_legit_010456,usr_norm_1903,merch_razorpay_083,311.46,INR,2026-08-11T16:06:42+00:00,dev_fingerprint_1906,192.168.29.170,"Delhi, IN",pm_tok_synthetic_03147,163,2,0,2,1,0,NONE
tx_legit_009566,usr_norm_1609,merch_razorpay_015,112.66,INR,2026-08-11T16:09:30+00:00,dev_fingerprint_1122,192.168.10.1,"Mumbai, IN",pm_tok_synthetic_01975,408,1,0,2,20,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_013157,usr_norm_1185,merch_razorpay_073,599.29,INR,2026-08-11T16:10:44+00:00,dev_fingerprint_0298,192.168.231.92,"Bengaluru, IN",pm_tok_synthetic_01937,840,1,1,1,1,0,NONE
tx_legit_004826,usr_norm_2497,merch_razorpay_061,613.11,INR,2026-08-11T16:11:17+00:00,dev_fingerprint_0722,192.168.10.8,"Kolkata, IN",pm_tok_synthetic_03389,630,1,0,2,13,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_001152,usr_norm_0167,merch_razorpay_085,368.14,INR,2026-08-11T16:13:29+00:00,dev_fingerprint_0765,192.168.163.181,"Chennai, IN",pm_tok_synthetic_02875,577,1,0,1,1,0,NONE
tx_legit_007358,usr_norm_1622,merch_razorpay_048,462.86,INR,2026-08-11T16:27:13+00:00,dev_fingerprint_1320,192.168.22.196,"Hyderabad, IN",pm_tok_synthetic_00251,107,2,0,1,2,0,NONE
tx_legit_004219,usr_norm_2790,merch_razorpay_058,336.51,INR,2026-08-11T16:29:36+00:00,dev_fingerprint_1625,192.168.56.114,"Bengaluru, IN",pm_tok_synthetic_00081,795,1,1,1,2,0,NONE
tx_legit_011147,usr_norm_0146,merch_razorpay_007,214.43,INR,2026-08-11T16:36:30+00:00,dev_fingerprint_2058,192.168.142.20,"Ahmedabad, IN",pm_tok_synthetic_00665,763,3,0,1,1,0,NONE
tx_fraud_001189,usr_mixedI_004,merch_razorpay_077,5784.35,INR,2026-08-11T16:37:29+00:00,dev_mixedI_1,203.0.113.150,"Kolkata, IN",pm_tok_mixedI_004,469,2,0,20,11,1,MIXED_SIGNALS
tx_fraud_000345,usr_reuseC_018,merch_razorpay_071,5934.0,INR,2026-08-11T16:41:49+00:00,dev_reuseC_018,198.51.100.108,"Mumbai, IN",pm_tok_stolenC_3,1,4,1,3,6,1,PAYMENT_REF_REUSE
tx_legit_010707,usr_norm_0059,merch_razorpay_097,214.09,INR,2026-08-11T16:43:53+00:00,dev_fingerprint_1936,192.168.10.3,"Pune, IN",pm_tok_synthetic_02520,443,1,0,2,19,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_012747,usr_norm_0023,merch_razorpay_038,636.93,INR,2026-08-11T16:54:23+00:00,dev_fingerprint_0815,192.168.76.83,"Delhi, IN",pm_tok_synthetic_02944,505,1,0,1,2,0,NONE
tx_legit_011199,usr_norm_1160,merch_razorpay_067,588.37,INR,2026-08-11T16:58:26+00:00,dev_fingerprint_0729,192.168.226.106,"Hyderabad, IN",pm_tok_synthetic_03190,124,1,0,1,1,0,NONE
tx_legit_004668,usr_norm_1388,merch_razorpay_001,481.75,INR,2026-08-11T16:59:00+00:00,dev_fingerprint_0902,192.168.10.9,"Chennai, IN",pm_tok_synthetic_03351,254,1,0,1,10,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_008688,usr_norm_2170,merch_razorpay_037,653.78,INR,2026-08-11T16:59:46+00:00,dev_fingerprint_1168,192.168.82.229,"Mumbai, IN",pm_tok_synthetic_00084,985,4,0,1,2,0,NONE
tx_legit_000693,usr_norm_0364,merch_razorpay_002,314.77,INR,2026-08-11T17:00:24+00:00,dev_fingerprint_0948,10.0.110.177,"Kolkata, IN",pm_tok_synthetic_02410,722,1,0,3,1,0,NONE
tx_fraud_000608,usr_combE_015,merch_razorpay_092,58810.49,INR,2026-08-11T17:02:53+00:00,dev_combE_0,203.0.113.201,Tor Exit Node,pm_tok_combE_0,7,24,4,14,18,1,COMBINED_RING
tx_legit_007004,usr_norm_1406,merch_razorpay_034,341.21,INR,2026-08-11T17:05:37+00:00,dev_fingerprint_0555,192.168.24.243,"Bengaluru, IN",pm_tok_synthetic_03490,949,3,0,3,1,0,NONE
tx_legit_004129,usr_norm_0641,merch_razorpay_053,552.39,INR,2026-08-11T17:07:46+00:00,dev_fingerprint_1372,192.168.10.1,"Mumbai, IN",pm_tok_synthetic_02987,922,1,0,2,19,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_012501,usr_norm_0453,merch_razorpay_082,269.01,INR,2026-08-11T17:19:38+00:00,dev_fingerprint_1605,192.168.10.7,"Chennai, IN",pm_tok_synthetic_00066,142,1,0,1,21,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_001659,usr_norm_2947,merch_razorpay_084,248.24,INR,2026-08-11T17:28:48+00:00,dev_fingerprint_0560,192.168.188.169,"Ahmedabad, IN",pm_tok_synthetic_03052,111,1,0,1,1,0,NONE
tx_legit_000775,usr_norm_2949,merch_razorpay_018,1684.59,INR,2026-08-11T17:29:47+00:00,dev_fingerprint_0991,192.168.185.113,"Kolkata, IN",pm_tok_synthetic_02878,459,2,0,1,1,0,NONE
tx_legit_012958,usr_norm_1040,merch_razorpay_004,636.23,INR,2026-08-11T17:32:10+00:00,dev_fingerprint_1550,192.168.21.83,"Bengaluru, IN",pm_tok_synthetic_01209,471,3,2,1,3,0,NONE
tx_legit_004380,usr_norm_2021,merch_razorpay_076,215.64,INR,2026-08-11T17:32:39+00:00,dev_fingerprint_0244,192.168.3.29,"Delhi, IN",pm_tok_synthetic_01617,425,1,0,1,2,0,NONE
tx_legit_005706,usr_norm_1014,merch_razorpay_035,719.69,INR,2026-08-11T17:34:03+00:00,dev_fingerprint_2454,192.168.156.109,"Ahmedabad, IN",pm_tok_synthetic_00792,340,1,0,1,1,0,NONE
tx_legit_010566,usr_norm_2129,merch_razorpay_089,554.44,INR,2026-08-11T17:34:53+00:00,dev_fingerprint_0295,192.168.10.2,"Pune, IN",pm_tok_synthetic_00717,234,1,0,2,15,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_002485,usr_norm_0760,merch_razorpay_088,1965.3,INR,2026-08-11T17:36:02+00:00,dev_fingerprint_1171,192.168.78.104,"Ahmedabad, IN",pm_tok_synthetic_01405,758,1,0,1,1,0,NONE
tx_legit_004721,usr_norm_2612,merch_razorpay_099,822.11,INR,2026-08-11T17:37:55+00:00,dev_fingerprint_0342,192.168.10.4,"Hyderabad, IN",pm_tok_synthetic_01589,784,1,0,2,22,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_fraud_000391,usr_reuseC_004,merch_razorpay_043,15526.87,INR,2026-08-11T17:51:52+00:00,dev_reuseC_004,198.51.100.104,"Ahmedabad, IN",pm_tok_stolenC_4,2,4,0,5,3,1,PAYMENT_REF_REUSE
tx_legit_006890,usr_norm_1459,merch_razorpay_082,475.85,INR,2026-08-11T17:54:07+00:00,dev_fingerprint_1252,192.168.91.19,"Ahmedabad, IN",pm_tok_synthetic_02432,564,1,0,1,1,0,NONE
tx_legit_000266,usr_norm_1147,merch_razorpay_045,472.53,INR,2026-08-11T17:56:09+00:00,dev_fingerprint_0238,10.0.164.131,"Bengaluru, IN",pm_tok_synthetic_00276,406,1,0,1,2,0,NONE
tx_legit_000696,usr_norm_2148,merch_razorpay_052,1043.18,INR,2026-08-11T17:57:26+00:00,dev_fingerprint_0069,192.168.126.28,"Kolkata, IN",pm_tok_synthetic_00328,857,1,0,1,1,0,NONE
tx_legit_008203,usr_norm_0165,merch_razorpay_036,729.6,INR,2026-08-11T18:11:01+00:00,dev_fingerprint_0452,192.168.122.116,"Kolkata, IN",pm_tok_synthetic_00547,504,2,0,1,3,0,NONE
tx_legit_003900,usr_norm_0492,merch_razorpay_003,472.21,INR,2026-08-11T18:11:05+00:00,dev_fingerprint_2183,192.168.62.184,"Mumbai, IN",pm_tok_synthetic_02898,796,2,0,1,1,0,NONE
tx_legit_006354,usr_norm_1211,merch_razorpay_061,237.91,INR,2026-08-11T18:11:31+00:00,dev_fingerprint_1922,192.168.65.83,"Chennai, IN",pm_tok_synthetic_03063,616,1,0,1,2,0,NONE
tx_legit_008667,usr_norm_1866,merch_razorpay_016,289.31,INR,2026-08-11T18:12:51+00:00,dev_fingerprint_1026,192.168.245.40,"Kolkata, IN",pm_tok_synthetic_03397,140,2,0,1,1,0,NONE
tx_legit_011907,usr_norm_2210,merch_razorpay_012,400.53,INR,2026-08-11T18:14:16+00:00,dev_fingerprint_1795,192.168.238.80,"Mumbai, IN",pm_tok_synthetic_02053,864,1,0,1,2,0,NONE
tx_legit_003948,usr_norm_2064,merch_razorpay_034,240.93,INR,2026-08-11T18:14:44+00:00,dev_fingerprint_0500,10.0.169.49,"Ahmedabad, IN",pm_tok_synthetic_00961,678,1,0,2,1,0,NONE
tx_legit_008006,usr_norm_2508,merch_razorpay_095,1304.15,INR,2026-08-11T18:18:57+00:00,dev_fingerprint_0428,192.168.10.1,"Ahmedabad, IN",pm_tok_synthetic_00803,855,2,0,2,11,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_000067,usr_norm_1791,merch_razorpay_003,742.33,INR,2026-08-11T18:21:48+00:00,dev_fingerprint_0077,192.168.10.3,"Delhi, IN",pm_tok_synthetic_00737,749,1,0,1,8,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_011973,usr_norm_1394,merch_razorpay_031,276.7,INR,2026-08-11T18:24:29+00:00,dev_fingerprint_1647,10.0.4.85,"Kolkata, IN",pm_tok_synthetic_01249,475,1,0,2,2,0,NONE
tx_legit_012572,usr_norm_0722,merch_razorpay_011,435.83,INR,2026-08-11T18:24:47+00:00,dev_fingerprint_1598,192.168.10.2,"Delhi, IN",pm_tok_synthetic_02329,44,1,0,1,21,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_006284,usr_norm_2183,merch_razorpay_068,521.01,INR,2026-08-11T18:27:24+00:00,dev_fingerprint_0782,192.168.210.142,"Delhi, IN",pm_tok_synthetic_02862,891,1,0,1,1,0,NONE
tx_legit_010230,usr_norm_1635,merch_razorpay_022,132.72,INR,2026-08-11T18:29:52+00:00,dev_family_shared_023,192.168.107.70,"Chennai, IN",pm_tok_synthetic_03361,382,2,0,3,2,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_011075,usr_norm_0705,merch_razorpay_039,748.9,INR,2026-08-11T18:31:41+00:00,dev_fingerprint_0076,192.168.10.9,"Bengaluru, IN",pm_tok_synthetic_01128,427,4,0,1,21,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_007441,usr_norm_1657,merch_razorpay_039,759.45,INR,2026-08-11T18:45:57+00:00,dev_fingerprint_0989,192.168.254.209,"Hyderabad, IN",pm_tok_synthetic_01509,130,2,0,1,1,0,NONE
tx_legit_002818,usr_norm_2689,merch_razorpay_041,266.31,INR,2026-08-11T18:48:19+00:00,dev_family_shared_022,192.168.49.138,"Mumbai, IN",pm_tok_synthetic_01179,676,1,0,3,1,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_011471,usr_norm_1020,merch_razorpay_049,309.84,INR,2026-08-11T18:48:59+00:00,dev_fingerprint_0453,192.168.250.48,"Mumbai, IN",pm_tok_synthetic_03030,671,1,0,1,4,0,NONE
tx_legit_004334,usr_norm_1071,merch_razorpay_049,350.22,INR,2026-08-11T18:52:41+00:00,dev_fingerprint_1962,192.168.20.121,"Bengaluru, IN",pm_tok_synthetic_02454,592,1,0,1,2,0,NONE
tx_legit_000518,usr_norm_0764,merch_razorpay_073,371.82,INR,2026-08-11T18:57:49+00:00,dev_fingerprint_1721,10.0.124.46,"Delhi, IN",pm_tok_synthetic_02286,200,1,0,2,1,0,NONE
tx_legit_013133,usr_norm_0173,merch_razorpay_062,95.77,INR,2026-08-11T18:59:28+00:00,dev_fingerprint_2031,192.168.57.102,"Hyderabad, IN",pm_tok_synthetic_00459,78,1,0,1,4,0,NONE
tx_legit_006180,usr_norm_0156,merch_razorpay_054,1258.68,INR,2026-08-11T19:03:55+00:00,dev_fingerprint_0482,192.168.10.3,"Hyderabad, IN",pm_tok_synthetic_03087,288,1,0,1,15,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_012279,usr_norm_2569,merch_razorpay_049,202.03,INR,2026-08-11T19:06:44+00:00,dev_fingerprint_1346,192.168.13.62,"Pune, IN",pm_tok_synthetic_00592,73,2,0,1,1,0,NONE
tx_legit_012230,usr_norm_0742,merch_razorpay_093,586.05,INR,2026-08-11T19:10:53+00:00,dev_fingerprint_1316,192.168.93.163,"Ahmedabad, IN",pm_tok_synthetic_01735,931,4,0,1,2,0,NONE
tx_legit_002487,usr_norm_2647,merch_razorpay_079,1036.53,INR,2026-08-11T19:13:53+00:00,dev_fingerprint_1481,192.168.246.179,"Kolkata, IN",pm_tok_synthetic_00399,254,1,0,1,1,0,NONE
tx_legit_013665,usr_norm_0737,merch_razorpay_035,720.34,INR,2026-08-11T19:16:27+00:00,dev_fingerprint_1334,192.168.137.98,"Hyderabad, IN",pm_tok_synthetic_02102,35,1,0,1,1,0,NONE
tx_legit_003499,usr_norm_1498,merch_razorpay_099,298.93,INR,2026-08-11T19:18:00+00:00,dev_fingerprint_1806,192.168.196.80,"Bengaluru, IN",pm_tok_synthetic_01139,649,3,0,1,1,0,NONE
tx_legit_012493,usr_norm_1155,merch_razorpay_024,192.45,INR,2026-08-11T19:19:29+00:00,dev_fingerprint_0724,192.168.191.221,"Hyderabad, IN",pm_tok_synthetic_02349,290,1,0,1,1,0,NONE
tx_legit_001838,usr_norm_2363,merch_razorpay_008,307.67,INR,2026-08-11T19:19:42+00:00,dev_fingerprint_0644,192.168.26.224,"Pune, IN",pm_tok_synthetic_03163,183,1,0,1,1,0,NONE
tx_legit_000999,usr_norm_2589,merch_razorpay_082,532.68,INR,2026-08-11T19:23:55+00:00,dev_fingerprint_1567,192.168.10.6,"Bengaluru, IN",pm_tok_synthetic_00179,45,1,0,1,15,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_009088,usr_norm_0995,merch_razorpay_058,1038.63,INR,2026-08-11T19:29:50+00:00,dev_fingerprint_1739,192.168.178.69,"Delhi, IN",pm_tok_synthetic_01208,998,1,0,1,2,0,NONE
tx_legit_000694,usr_norm_1581,merch_razorpay_081,117.65,INR,2026-08-11T19:30:39+00:00,dev_fingerprint_0637,192.168.22.130,"Pune, IN",pm_tok_synthetic_01387,568,1,0,2,1,0,NONE
tx_legit_008301,usr_norm_0417,merch_razorpay_023,319.61,INR,2026-08-11T19:30:41+00:00,dev_fingerprint_1110,192.168.57.36,"Mumbai, IN",pm_tok_synthetic_03112,751,1,0,1,1,0,NONE
tx_legit_008457,usr_norm_2793,merch_razorpay_015,972.97,INR,2026-08-11T19:31:52+00:00,dev_fingerprint_0312,192.168.117.88,"Ahmedabad, IN",pm_tok_synthetic_02976,194,3,0,1,1,0,NONE
tx_legit_013189,usr_norm_2192,merch_razorpay_079,315.72,INR,2026-08-11T19:41:06+00:00,dev_fingerprint_0814,192.168.250.93,"Ahmedabad, IN",pm_tok_synthetic_00869,745,3,0,1,4,0,NONE
tx_legit_009764,usr_norm_1186,merch_razorpay_028,758.63,INR,2026-08-11T19:41:36+00:00,dev_fingerprint_0019,192.168.10.8,"Hyderabad, IN",pm_tok_synthetic_01726,526,2,0,1,17,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_012602,usr_norm_2932,merch_razorpay_007,795.33,INR,2026-08-11T19:43:26+00:00,dev_fingerprint_1995,192.168.30.25,"Kolkata, IN",pm_tok_synthetic_00735,982,1,0,1,1,0,NONE
tx_legit_007067,usr_norm_2331,merch_razorpay_047,484.19,INR,2026-08-11T19:48:22+00:00,dev_fingerprint_0324,192.168.10.4,"Bengaluru, IN",pm_tok_synthetic_03391,895,1,0,1,16,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_004428,usr_norm_2987,merch_razorpay_004,442.17,INR,2026-08-11T20:00:02+00:00,dev_fingerprint_1238,192.168.79.211,"Mumbai, IN",pm_tok_synthetic_01719,856,1,0,1,1,0,NONE
tx_legit_009730,usr_norm_0219,merch_razorpay_088,422.47,INR,2026-08-11T20:01:59+00:00,dev_fingerprint_0780,192.168.10.4,"Hyderabad, IN",pm_tok_synthetic_01305,728,1,0,2,14,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_010352,usr_norm_1609,merch_razorpay_043,1591.39,INR,2026-08-11T20:05:16+00:00,dev_fingerprint_1122,192.168.222.189,"Mumbai, IN",pm_tok_synthetic_01975,408,1,0,1,1,0,NONE
tx_legit_004014,usr_norm_1747,merch_razorpay_008,1011.14,INR,2026-08-11T20:07:06+00:00,dev_fingerprint_1094,192.168.69.212,"Bengaluru, IN",pm_tok_synthetic_00329,876,2,0,1,1,0,NONE
tx_legit_004692,usr_norm_1116,merch_razorpay_009,270.02,INR,2026-08-11T20:12:21+00:00,dev_fingerprint_0796,192.168.10.3,"Kolkata, IN",pm_tok_synthetic_00021,838,1,0,2,11,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_008060,usr_norm_1789,merch_razorpay_040,853.94,INR,2026-08-11T20:16:32+00:00,dev_fingerprint_1071,192.168.10.5,"Mumbai, IN",pm_tok_synthetic_01687,259,1,0,1,17,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_002668,usr_norm_1286,merch_razorpay_012,342.12,INR,2026-08-11T20:16:46+00:00,dev_fingerprint_0728,192.168.10.6,"Bengaluru, IN",pm_tok_synthetic_00630,733,1,0,1,18,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_010040,usr_norm_1021,merch_razorpay_072,246.93,INR,2026-08-11T20:22:41+00:00,dev_fingerprint_0893,192.168.10.2,"Kolkata, IN",pm_tok_synthetic_03441,383,1,0,2,10,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_003558,usr_norm_0495,merch_razorpay_021,145.02,INR,2026-08-11T20:28:11+00:00,dev_fingerprint_0081,192.168.154.83,"Pune, IN",pm_tok_synthetic_03232,422,2,0,1,1,0,NONE
tx_fraud_000749,usr_lowslowF_023,merch_razorpay_007,929.86,INR,2026-08-11T20:32:32+00:00,dev_lowslowF_3,198.51.100.53,"Hyderabad, IN",pm_tok_lowslowF_008,135,1,0,17,19,1,LOW_AND_SLOW_RING
tx_legit_001027,usr_norm_1547,merch_razorpay_014,322.91,INR,2026-08-11T20:32:40+00:00,dev_fingerprint_1403,192.168.10.1,"Hyderabad, IN",pm_tok_synthetic_03274,953,1,0,1,9,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_008270,usr_norm_0322,merch_razorpay_001,570.78,INR,2026-08-11T20:32:59+00:00,dev_fingerprint_0497,192.168.91.19,"Ahmedabad, IN",pm_tok_synthetic_02134,188,1,0,1,1,0,NONE
tx_legit_007147,usr_norm_0806,merch_razorpay_074,452.61,INR,2026-08-11T20:39:52+00:00,dev_fingerprint_0750,192.168.230.245,"Ahmedabad, IN",pm_tok_synthetic_02664,826,1,0,1,1,0,NONE
tx_legit_005067,usr_norm_0049,merch_razorpay_003,296.47,INR,2026-08-11T20:42:35+00:00,dev_family_shared_021,192.168.62.147,"Hyderabad, IN",pm_tok_synthetic_01663,319,3,1,3,2,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_010536,usr_norm_0117,merch_razorpay_083,405.5,INR,2026-08-11T20:44:47+00:00,dev_fingerprint_0249,192.168.10.5,"Chennai, IN",pm_tok_synthetic_02771,571,2,0,1,12,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_000302,usr_norm_1841,merch_razorpay_061,312.31,INR,2026-08-11T20:47:32+00:00,dev_fingerprint_0032,192.168.214.126,"Delhi, IN",pm_tok_synthetic_02740,327,1,0,1,4,0,NONE
tx_legit_007697,usr_norm_2966,merch_razorpay_090,505.94,INR,2026-08-11T20:55:20+00:00,dev_fingerprint_0351,192.168.10.2,"Pune, IN",pm_tok_synthetic_02695,15,1,0,2,8,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_003118,usr_norm_1302,merch_razorpay_093,765.15,INR,2026-08-11T20:57:06+00:00,dev_fingerprint_1808,192.168.10.7,"Hyderabad, IN",pm_tok_synthetic_02538,892,1,0,1,16,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_002075,usr_norm_1824,merch_razorpay_011,623.2,INR,2026-08-11T20:58:33+00:00,dev_fingerprint_0321,192.168.202.26,"Mumbai, IN",pm_tok_synthetic_03109,942,1,0,1,1,0,NONE
tx_legit_000116,usr_norm_2561,merch_razorpay_029,591.2,INR,2026-08-11T21:00:13+00:00,dev_fingerprint_0910,192.168.104.179,"Mumbai, IN",pm_tok_synthetic_00995,155,2,0,1,1,0,NONE
tx_legit_011918,usr_norm_1002,merch_razorpay_080,607.15,INR,2026-08-11T21:02:09+00:00,dev_fingerprint_0430,192.168.206.192,"Ahmedabad, IN",pm_tok_synthetic_01408,231,1,0,2,1,0,NONE
tx_legit_008945,usr_norm_0153,merch_razorpay_056,391.15,INR,2026-08-11T21:03:05+00:00,dev_fingerprint_0820,192.168.167.86,"Delhi, IN",pm_tok_synthetic_00390,204,1,0,2,1,0,NONE
tx_legit_001765,usr_norm_0064,merch_razorpay_099,973.29,INR,2026-08-11T21:07:44+00:00,dev_fingerprint_0047,192.168.221.28,"Mumbai, IN",pm_tok_synthetic_01610,532,2,0,1,1,0,NONE
tx_legit_004226,usr_norm_2426,merch_razorpay_052,534.0,INR,2026-08-11T21:13:07+00:00,dev_fingerprint_0691,192.168.31.166,"Kolkata, IN",pm_tok_synthetic_01946,869,2,0,1,2,0,NONE
tx_legit_006245,usr_norm_2572,merch_razorpay_007,709.23,INR,2026-08-11T21:13:08+00:00,dev_fingerprint_0400,192.168.51.38,"Kolkata, IN",pm_tok_synthetic_02623,945,2,0,1,5,0,NONE
tx_legit_003258,usr_norm_0936,merch_razorpay_017,495.02,INR,2026-08-11T21:16:25+00:00,dev_fingerprint_0415,192.168.10.2,"Pune, IN",pm_tok_synthetic_03198,896,1,0,1,16,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_007764,usr_norm_2036,merch_razorpay_010,141.65,INR,2026-08-11T21:16:32+00:00,dev_fingerprint_1020,192.168.78.32,"Kolkata, IN",pm_tok_synthetic_00109,198,1,0,1,1,0,NONE
tx_legit_005982,usr_norm_2610,merch_razorpay_095,672.88,INR,2026-08-11T21:17:15+00:00,dev_fingerprint_1489,192.168.55.139,"Ahmedabad, IN",pm_tok_synthetic_03213,496,1,1,3,1,0,NONE
tx_legit_013046,usr_norm_2385,merch_razorpay_054,373.41,INR,2026-08-11T21:17:24+00:00,dev_fingerprint_1034,192.168.246.131,"Chennai, IN",pm_tok_synthetic_02998,76,1,0,1,1,0,NONE
tx_legit_003471,usr_norm_2311,merch_razorpay_089,554.38,INR,2026-08-11T21:23:36+00:00,dev_fingerprint_0548,192.168.201.115,"Ahmedabad, IN",pm_tok_synthetic_01708,925,1,0,1,2,0,NONE
tx_legit_000727,usr_norm_0110,merch_razorpay_097,136.15,INR,2026-08-11T21:30:09+00:00,dev_fingerprint_1645,192.168.89.62,"Mumbai, IN",pm_tok_synthetic_01082,639,1,0,1,1,0,NONE
tx_legit_011944,usr_norm_1253,merch_razorpay_080,584.08,INR,2026-08-11T21:30:32+00:00,dev_fingerprint_2436,192.168.78.22,"Pune, IN",pm_tok_synthetic_00079,170,2,0,1,2,0,NONE
tx_legit_001934,usr_norm_1588,merch_razorpay_052,207.28,INR,2026-08-11T21:31:22+00:00,dev_fingerprint_0728,192.168.223.193,"Hyderabad, IN",pm_tok_synthetic_01361,852,1,0,1,2,0,NONE
tx_legit_007190,usr_norm_0039,merch_razorpay_060,346.02,INR,2026-08-11T21:31:28+00:00,dev_fingerprint_1212,192.168.112.217,"Kolkata, IN",pm_tok_synthetic_00631,190,2,0,1,1,0,NONE
tx_legit_001036,usr_norm_1691,merch_razorpay_078,420.9,INR,2026-08-11T21:40:54+00:00,dev_fingerprint_0541,192.168.108.169,"Bengaluru, IN",pm_tok_synthetic_00215,186,1,0,1,1,0,NONE
tx_legit_003840,usr_norm_2928,merch_razorpay_055,2938.09,INR,2026-08-11T21:47:37+00:00,dev_family_shared_025,192.168.238.201,"Mumbai, IN",pm_tok_synthetic_02778,819,1,0,5,1,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_006674,usr_norm_0831,merch_razorpay_003,250.42,INR,2026-08-11T21:48:50+00:00,dev_fingerprint_0473,192.168.87.206,"Chennai, IN",pm_tok_synthetic_01212,285,2,0,1,1,0,NONE
tx_legit_000371,usr_norm_1693,merch_razorpay_041,1151.86,INR,2026-08-11T21:49:08+00:00,dev_fingerprint_0975,192.168.172.32,"Kolkata, IN",pm_tok_synthetic_00957,403,1,0,1,1,0,NONE
tx_legit_010479,usr_norm_1196,merch_razorpay_086,816.85,INR,2026-08-11T21:50:50+00:00,dev_fingerprint_0704,10.0.143.163,"Ahmedabad, IN",pm_tok_synthetic_01686,139,3,0,1,2,0,NONE
tx_legit_004516,usr_norm_1117,merch_razorpay_039,215.56,INR,2026-08-11T21:51:35+00:00,dev_fingerprint_0186,192.168.140.10,"Pune, IN",pm_tok_synthetic_01931,963,1,0,1,4,0,NONE
tx_legit_005223,usr_norm_1316,merch_razorpay_091,492.58,INR,2026-08-11T21:53:20+00:00,dev_fingerprint_1240,192.168.84.170,"Bengaluru, IN",pm_tok_synthetic_00290,28,1,0,1,1,0,NONE
tx_legit_009613,usr_norm_2156,merch_razorpay_018,102.53,INR,2026-08-11T21:54:29+00:00,dev_fingerprint_0106,192.168.10.1,"Ahmedabad, IN",pm_tok_synthetic_02627,203,1,0,2,17,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_007435,usr_norm_1021,merch_razorpay_095,1103.93,INR,2026-08-11T22:01:33+00:00,dev_fingerprint_0893,192.168.40.112,"Chennai, IN",pm_tok_synthetic_03441,383,1,0,1,2,0,NONE
tx_legit_005145,usr_norm_2138,merch_razorpay_061,430.43,INR,2026-08-11T22:02:00+00:00,dev_fingerprint_1723,192.168.213.112,"Mumbai, IN",pm_tok_synthetic_03272,978,1,1,1,1,0,NONE
tx_legit_002565,usr_norm_1737,merch_razorpay_003,116.39,INR,2026-08-11T22:03:07+00:00,dev_fingerprint_0310,192.168.208.35,"Kolkata, IN",pm_tok_synthetic_00638,941,1,0,1,2,0,NONE
tx_fraud_001025,usr_borderlineH_013,merch_razorpay_092,3286.14,INR,2026-08-11T22:07:13+00:00,dev_borderlineH_3,198.51.100.23,"Ahmedabad, IN",pm_tok_borderlineH_003,70,2,1,9,12,1,BORDERLINE_TRANSACTIONS
tx_legit_012139,usr_norm_0445,merch_razorpay_008,679.0,INR,2026-08-11T22:10:22+00:00,dev_fingerprint_1300,192.168.10.6,"Ahmedabad, IN",pm_tok_synthetic_02856,381,2,0,1,15,0,LEGITIMATE_SHARED_INFRASTRUCTURE
tx_legit_006222,usr_norm_2693,merch_razorpay_034,277.08,INR,2026-08-11T22:11:38+00:00,dev_fingerprint_1740,10.0.103.142,"Hyderabad, IN",pm_tok_synthetic_01700,270,4,0,1,3,0,NONE
