transactionId,isFraud,amount,logAmount,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isNewAccountFlag,highVelocityFlag,sharedPaymentAccountCount,deviceDegree,ipDegree,paymentMethodDegree,merchantDegree,uniqueDevicesPerUser,uniqueIpsPerUser,uniquePaymentMethodsPerUser,accountsPerDevice,accountsPerIp,accountsPerPaymentMethod,recentSharedDeviceCount,recentSharedIpCount,recentPaymentReuseCount,transactionVelocityOnSharedDevice,transactionVelocityOnSharedIp,deviceClusterSize,ipClusterSize,paymentClusterSize,multiAccountDeviceFlag,multiAccountIpFlag,multiAccountPaymentFlag,sharedInfrastructureScore,relationshipDensity,ringConnectivityScore
tx_legit_008720,0,503.31,6.2232,738,2,0,1,3,0,0,3,2,6,13,152,1,1,1,1,3,3,1,1,1,1,1,12,25,1346,0,1,1,0.28,0.4286,1.3863
tx_legit_007708,0,277.21,5.6284,395,1,0,1,2,0,0,3,2,2,4,164,1,1,1,1,2,3,1,1,1,1,1,1,7,300,0,1,1,0.25,0.0,1.0986
tx_legit_008572,0,216.78,5.3835,884,2,2,1,1,0,0,2,2,2,4,181,1,1,1,1,1,2,1,1,1,1,1,5,5,330,0,0,1,0.17,0.6,0.6931
tx_legit_007669,0,2001.74,7.6023,459,2,0,4,2,0,0,3,8,4,6,178,1,1,1,4,2,3,1,2,2,1,2,31,16,462,1,1,1,0.37,0.6,2.1972
tx_legit_004735,0,523.26,6.262,481,2,0,2,1,0,0,3,2,2,11,178,3,4,1,2,1,3,1,1,1,1,1,14,1,1038,1,0,1,0.26,0.2879,1.0986
tx_legit_003263,0,366.55,5.9069,601,1,1,1,2,0,0,1,2,4,2,160,1,1,2,1,2,1,1,1,1,1,1,9,11,185,0,1,0,0.15,0.4286,1.0986
tx_legit_001390,0,895.42,6.7984,80,1,0,1,3,0,0,1,3,7,3,150,1,2,1,1,3,1,1,1,1,1,1,12,25,302,0,1,0,0.18,0.4762,1.3863
tx_fraud_000627,1,65815.3,11.0946,7,8,3,1,1,1,1,1,2,2,2,151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_005402,0,194.19,5.274,457,1,0,2,4,0,0,1,2,8,3,196,2,1,1,2,4,1,1,1,1,1,1,10,29,347,1,1,0,0.25,0.5333,2.1972
tx_legit_001073,0,904.02,6.808,398,1,0,1,3,0,0,1,2,6,3,179,1,1,1,1,3,1,1,1,1,1,1,10,17,318,0,1,0,0.18,0.5333,1.3863
tx_legit_004680,0,1146.66,7.0455,731,1,0,1,1,0,0,1,3,3,4,157,2,2,1,1,1,1,1,1,1,1,1,9,9,469,0,0,0,0.12,0.3889,0.6931
tx_legit_005674,0,755.44,6.6286,443,2,0,1,3,0,0,1,2,6,2,160,1,1,1,1,3,1,1,1,1,1,1,9,20,184,0,1,0,0.18,0.6,1.3863
tx_legit_008585,0,384.31,5.954,113,1,0,1,1,0,0,1,2,2,3,163,2,2,1,1,1,1,1,1,1,1,1,1,1,299,0,0,0,0.12,0.5333,0.6931
tx_legit_007116,0,218.55,5.3916,86,1,0,3,3,0,0,1,7,7,3,158,2,2,2,3,3,1,1,1,1,1,1,33,33,362,1,1,0,0.26,0.3333,2.3026
tx_legit_000616,0,1273.4,7.1502,545,1,0,2,1,0,0,2,4,2,5,143,1,1,1,2,1,2,1,1,1,1,1,10,8,493,1,0,1,0.21,0.5333,1.0986
tx_fraud_000024,1,16482.85,9.7101,12,9,2,10,3,0,1,4,20,4,7,161,2,3,3,10,3,4,1,1,3,1,1,81,64,661,1,1,1,0.69,0.3333,3.434
tx_legit_002204,0,386.22,5.959,241,1,0,3,2,0,0,2,6,4,5,180,1,1,1,3,2,2,1,1,1,1,1,34,19,484,1,1,1,0.28,0.5333,1.9459
tx_legit_008134,0,96.57,4.5806,749,2,0,2,4,0,0,1,2,8,2,175,2,1,1,2,4,1,1,1,1,1,1,7,38,149,1,1,0,0.25,0.6,2.1972
tx_legit_003502,0,973.42,6.8818,360,1,0,3,1,0,0,2,6,2,6,181,1,2,1,3,1,2,1,1,1,1,1,32,1,592,1,0,1,0.25,0.6,1.3863
tx_legit_008922,0,97.72,4.5923,540,1,0,4,3,0,0,2,9,6,9,151,1,2,1,4,3,2,1,1,1,1,1,34,35,997,1,1,1,0.35,0.3556,2.5649
tx_legit_001247,0,1184.76,7.0781,730,2,0,1,1,0,0,4,2,2,11,151,1,1,1,1,1,4,1,1,1,1,1,6,6,1012,0,0,1,0.27,0.5333,0.6931
tx_legit_008539,0,1232.97,7.118,774,2,0,1,3,0,0,1,2,7,3,183,1,1,1,1,3,1,1,1,1,1,1,11,33,299,0,1,0,0.18,0.5333,1.3863
tx_legit_008402,0,847.42,6.7434,390,1,0,1,3,0,0,1,2,5,2,185,1,1,1,1,3,1,1,1,1,1,1,1,25,1,0,1,0,0.18,0.0,1.3863
tx_legit_000017,0,547.09,6.3064,99,3,0,5,2,0,0,1,12,4,4,162,1,1,1,5,2,1,1,1,1,1,1,46,21,458,1,1,0,0.31,0.4762,2.3979
tx_legit_008900,0,286.11,5.6599,493,2,0,1,3,0,0,1,2,4,2,158,1,1,1,1,3,1,1,1,1,1,1,1,20,1,0,1,0,0.18,0.0,1.3863
tx_legit_001615,0,335.05,5.8173,308,1,0,1,2,0,0,1,2,5,4,166,1,1,1,1,2,1,1,1,1,1,1,10,20,469,0,1,0,0.15,0.4762,1.0986
tx_legit_009169,0,691.82,6.5408,593,1,1,3,1,0,0,1,7,2,5,187,1,1,1,3,1,1,1,1,1,1,1,35,13,590,1,0,0,0.2,0.4286,1.3863
tx_legit_001527,0,247.87,5.5169,678,1,0,4,4,0,0,1,9,9,2,160,2,2,2,4,4,1,1,1,1,1,1,28,38,1,1,1,0,0.33,0.3929,2.8332
tx_legit_008109,0,645.06,6.4709,685,1,0,2,2,0,0,3,2,4,8,177,2,1,1,2,2,3,1,1,2,1,1,9,14,712,1,1,1,0.29,0.6,1.6094
tx_fraud_000373,1,10662.25,9.2746,4,7,1,2,2,1,1,12,2,3,27,183,5,5,3,2,2,12,1,1,1,1,1,15,39,1886,1,1,1,0.74,0.2167,1.6094
tx_legit_008915,0,256.27,5.5501,477,1,0,1,3,0,0,1,2,6,4,153,2,2,1,1,3,1,1,1,1,1,1,13,19,493,0,1,0,0.18,0.3611,1.3863
tx_legit_001758,0,880.92,6.7821,670,1,0,1,3,0,0,1,2,6,2,168,1,1,1,1,3,1,1,1,1,1,1,9,18,162,0,1,0,0.18,0.6,1.3863
tx_legit_002055,0,982.96,6.8916,566,4,0,2,4,0,0,1,2,7,2,152,1,1,1,2,4,1,1,1,1,1,1,9,20,1,1,1,0,0.25,0.0,2.1972
tx_legit_000459,0,142.43,4.9658,157,2,0,1,5,0,0,1,2,10,5,179,1,1,1,1,5,1,1,1,1,1,1,16,40,596,0,1,0,0.24,0.4286,1.7918
tx_legit_008967,0,1000.4,6.9092,259,1,0,1,1,0,0,1,2,2,4,163,1,1,1,1,1,1,1,1,1,1,1,7,7,467,0,0,0,0.12,0.4762,0.6931
tx_legit_005624,0,323.02,5.7808,62,3,0,2,1,0,0,3,5,2,10,150,1,1,1,2,1,3,1,1,2,1,1,18,9,989,1,0,1,0.26,0.5333,1.0986
tx_legit_009035,0,1097.5,7.0017,475,2,0,2,3,0,0,1,6,6,2,185,1,1,2,2,3,1,1,1,1,1,1,21,32,1,1,1,0,0.22,0.6,1.9459
tx_legit_007855,0,332.47,5.8096,234,1,0,2,4,0,0,2,4,8,5,165,1,1,1,2,4,2,1,1,1,1,1,21,31,519,1,1,1,0.3,0.5333,2.1972
tx_legit_007553,0,376.47,5.9335,718,4,0,1,2,0,0,1,2,4,2,168,1,1,1,1,2,1,1,1,1,1,1,7,16,163,0,1,0,0.15,0.6,1.0986
tx_legit_000280,0,1274.21,7.1509,660,1,0,3,1,0,0,1,7,2,4,183,1,2,1,3,1,1,1,1,1,1,1,28,1,482,1,0,0,0.2,0.4762,1.3863
tx_fraud_000310,1,6528.79,8.7841,22,22,5,2,3,0,1,2,2,4,2,154,1,1,1,2,3,2,1,1,1,1,1,15,13,186,1,1,1,0.27,0.0,1.9459
tx_legit_007977,0,624.44,6.4385,445,1,1,1,1,0,0,3,3,3,10,179,2,2,1,1,1,3,1,1,1,1,1,10,12,1022,0,0,1,0.22,0.3556,0.6931
tx_legit_007274,0,763.62,6.6394,827,3,0,4,2,0,0,1,8,4,3,195,1,1,1,4,2,1,1,1,1,1,1,28,21,334,1,1,0,0.27,0.5333,2.1972
tx_fraud_000161,1,3628.63,8.1969,21,22,6,1,6,0,1,2,2,10,2,170,2,2,2,1,6,2,1,1,2,1,1,1,30,177,0,1,1,0.32,0.6,1.9459
tx_legit_002475,0,730.78,6.5955,702,1,0,1,3,0,0,2,2,4,3,181,1,1,1,1,3,2,1,1,1,1,1,1,12,347,0,1,1,0.23,0.0,1.3863
tx_legit_000005,0,290.84,5.6762,253,1,0,2,1,0,0,1,2,2,2,154,1,1,1,2,1,1,1,1,1,1,1,7,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_004408,0,247.98,5.5174,74,2,0,2,2,0,0,3,4,5,8,180,1,1,1,2,2,3,1,1,1,1,1,22,17,829,1,1,1,0.29,0.6,1.6094
tx_fraud_000180,1,13203.71,9.4883,4,9,8,1,6,1,1,2,2,12,2,170,2,1,2,1,6,2,1,2,1,1,2,1,35,161,0,1,1,0.32,0.6,1.9459
tx_legit_009010,0,1169.92,7.0655,269,2,0,1,3,0,0,1,2,6,2,154,1,1,1,1,3,1,1,1,1,1,1,9,13,185,0,1,0,0.18,0.6,1.3863
tx_legit_002113,0,485.74,6.1877,899,1,0,4,3,0,0,1,8,7,2,180,1,1,1,4,3,1,1,1,1,1,1,39,36,185,1,1,0,0.3,0.6,2.5649
tx_fraud_000056,1,13826.85,9.5344,3,12,4,10,2,1,1,6,24,2,11,156,1,2,2,10,2,6,1,1,3,1,1,82,36,902,1,1,1,0.76,0.6,3.0445
tx_legit_004904,0,1972.32,7.5875,803,4,0,2,4,0,0,2,2,6,4,182,1,1,1,2,4,2,1,1,1,1,1,9,19,469,1,1,1,0.3,0.0,2.1972
tx_legit_000937,0,241.9,5.4926,285,1,0,2,3,0,0,2,2,5,2,167,1,1,1,2,3,2,1,1,1,1,1,9,27,155,1,1,1,0.27,0.0,1.9459
tx_legit_003750,0,116.68,4.768,154,1,0,1,2,0,0,1,2,5,2,145,1,1,1,1,2,1,1,1,1,1,1,8,17,163,0,1,0,0.15,0.6,1.0986
tx_legit_004642,0,1057.67,6.9648,320,1,0,3,3,0,0,1,6,6,2,183,1,1,1,3,3,1,1,1,1,1,1,24,23,163,1,1,0,0.26,0.6,2.3026
tx_legit_006940,0,441.57,6.0926,664,3,0,2,1,0,0,1,5,3,4,196,2,2,1,2,1,1,1,1,1,1,1,16,11,459,1,0,0,0.16,0.3889,1.0986
tx_legit_007242,0,597.58,6.3946,858,1,0,1,3,0,0,1,2,7,2,160,1,1,1,1,3,1,1,1,1,1,1,10,25,156,0,1,0,0.18,0.6,1.3863
tx_legit_004456,0,371.86,5.9212,346,3,0,2,3,0,0,1,2,4,2,171,1,1,1,2,3,1,1,1,1,1,1,14,24,1,1,1,0,0.22,0.0,1.9459
tx_legit_006033,0,1158.66,7.0559,688,1,0,2,1,0,0,4,4,2,11,181,1,1,1,2,1,4,1,1,1,1,1,13,7,999,1,0,1,0.31,0.6,1.0986
tx_legit_003439,0,511.01,6.2383,347,2,0,3,4,0,0,2,7,8,7,159,1,2,1,3,4,2,1,1,2,1,1,27,46,754,1,1,1,0.34,0.4286,2.5649
tx_legit_009067,0,439.64,6.0882,385,1,0,2,1,0,0,1,4,2,4,164,1,1,1,2,1,1,1,1,1,1,1,12,9,480,1,0,0,0.16,0.4762,1.0986
tx_fraud_000360,1,15493.9,9.6483,1,9,0,2,1,1,1,12,3,2,28,182,3,3,2,2,1,12,1,1,2,1,1,25,1,1996,1,0,1,0.71,0.3611,1.0986
tx_legit_000027,0,276.28,5.625,800,1,0,3,3,0,0,1,7,7,4,166,2,1,1,3,3,1,1,2,1,1,2,34,33,491,1,1,0,0.26,0.4286,2.3026
tx_legit_008114,0,1222.17,7.1092,415,1,0,1,1,0,0,1,3,2,4,169,1,2,1,1,1,1,1,1,1,1,1,8,8,486,0,0,0,0.12,0.4286,0.6931
tx_fraud_000051,1,16698.78,9.7232,9,8,4,13,1,0,1,7,32,2,13,182,2,5,4,13,1,7,1,1,4,1,1,99,1,1030,1,0,1,0.9,0.2418,2.6391
tx_legit_001124,0,1357.15,7.2139,270,1,0,2,2,0,0,1,4,5,2,183,1,1,1,2,2,1,1,1,1,1,1,16,15,174,1,1,0,0.19,0.6,1.6094
tx_legit_003244,0,1040.77,6.9487,50,1,1,3,4,0,0,1,6,6,2,150,1,2,1,3,4,1,2,1,1,2,1,25,25,159,1,1,0,0.29,0.6,2.5649
tx_legit_000451,0,882.58,6.784,256,1,0,1,3,0,0,2,2,7,7,172,2,1,2,1,3,2,1,1,1,1,1,13,26,745,0,1,1,0.23,0.3611,1.3863
tx_legit_007611,0,596.13,6.3921,39,1,0,1,5,0,0,1,2,10,3,158,2,2,1,1,5,1,1,1,1,1,1,8,45,333,0,1,0,0.24,0.3929,1.7918
tx_legit_003018,0,250.4,5.527,703,1,0,1,1,0,0,2,2,2,2,155,1,1,1,1,1,2,1,1,1,1,1,1,1,200,0,0,1,0.17,0.0,0.6931
tx_legit_002777,0,409.63,6.0177,285,1,0,4,3,0,0,2,6,7,4,173,2,1,1,4,3,2,1,2,1,1,2,19,34,323,1,1,1,0.35,0.6,2.5649
tx_legit_008822,0,649.06,6.4771,350,1,0,2,2,0,0,2,4,4,10,162,1,1,1,2,2,2,1,1,1,1,1,20,18,1118,1,1,1,0.24,0.4286,1.6094
tx_legit_001306,0,975.22,6.8837,283,1,0,2,5,0,0,2,4,9,6,162,3,4,1,2,5,2,1,1,1,1,1,17,45,630,1,1,1,0.33,0.2909,2.3979
tx_legit_007878,0,739.03,6.6067,457,1,0,3,2,0,0,2,7,4,6,146,1,1,1,3,2,2,1,1,1,1,1,33,23,649,1,1,1,0.28,0.4762,1.9459
tx_legit_007310,0,443.26,6.0964,805,1,0,3,6,0,0,1,9,16,3,189,1,2,1,3,6,1,1,1,1,1,1,44,57,300,1,1,0,0.35,0.4762,2.9444
tx_legit_000775,0,667.14,6.5045,346,1,0,5,3,0,0,1,13,6,2,174,1,1,1,5,3,1,1,1,1,1,1,43,35,185,1,1,0,0.34,0.6,2.7726
tx_legit_003624,0,633.31,6.4525,543,1,0,1,3,0,0,1,2,8,3,156,3,1,1,1,3,1,1,1,1,1,1,1,38,341,0,1,0,0.18,0.4762,1.3863
tx_legit_003364,0,384.54,5.9546,187,3,0,3,5,0,0,3,6,10,8,157,1,1,1,3,5,3,1,1,1,1,1,35,39,773,1,1,1,0.42,0.5333,2.7726
tx_legit_008737,0,717.47,6.5771,206,1,0,4,2,0,0,1,8,4,2,162,1,1,1,4,2,1,1,1,1,1,1,36,20,179,1,1,0,0.27,0.6,2.1972
tx_legit_000915,0,280.74,5.641,867,1,0,2,2,0,0,2,4,2,3,159,1,1,1,2,2,2,1,1,1,1,1,10,7,371,1,1,1,0.24,0.0,1.6094
tx_fraud_000384,1,4978.28,8.513,2,4,3,5,3,1,0,12,8,4,27,152,4,4,3,5,3,12,1,1,4,1,1,66,46,1991,1,1,1,0.89,0.2727,2.7726
tx_legit_004982,0,588.03,6.3785,542,1,0,1,3,0,0,2,2,4,7,168,1,2,1,1,3,2,1,1,2,1,1,5,14,771,0,1,1,0.23,0.6,1.3863
tx_fraud_000245,1,13982.2,9.5456,8,19,6,2,3,0,1,1,2,4,2,174,1,1,1,2,3,1,1,1,1,1,1,7,15,1,1,1,0,0.22,0.0,1.9459
tx_legit_002452,0,1485.19,7.304,482,1,0,2,2,0,0,1,4,4,3,158,2,2,1,2,2,1,1,1,1,1,1,17,15,353,1,1,0,0.19,0.3929,1.6094
tx_legit_006685,0,525.58,6.2664,421,1,0,2,2,0,0,2,4,4,6,146,1,1,2,2,2,2,1,1,1,1,1,24,22,661,1,1,1,0.24,0.3929,1.6094
tx_legit_006507,0,1360.26,7.2162,893,1,0,4,2,0,0,1,6,2,2,170,1,1,1,4,2,1,1,1,1,1,1,20,7,1,1,1,0,0.27,0.0,2.1972
tx_legit_005195,0,603.4,6.4042,212,1,0,1,2,0,0,3,3,5,8,175,1,2,1,1,2,3,1,1,1,1,1,10,22,719,0,1,1,0.25,0.4762,1.0986
tx_legit_004712,0,388.12,5.9639,180,2,0,2,1,0,0,2,4,2,6,172,2,2,1,2,1,2,1,1,1,1,1,14,1,641,1,0,1,0.21,0.4286,1.0986
tx_legit_006048,0,727.74,6.5913,200,2,0,4,1,0,0,1,8,2,3,156,1,1,1,4,1,1,1,1,1,1,1,34,12,309,1,0,0,0.24,0.5333,1.6094
tx_fraud_000103,1,14580.78,9.5875,6,9,4,9,3,1,1,7,18,3,13,185,3,4,3,9,3,7,1,1,1,1,1,70,32,1026,1,1,1,0.8,0.3091,3.3322
tx_legit_008465,0,168.18,5.131,42,1,0,4,2,0,0,1,6,4,2,164,1,1,1,4,2,1,1,1,1,1,1,34,13,1,1,1,0,0.27,0.0,2.1972
tx_legit_006141,0,762.49,6.6379,743,1,0,4,1,0,0,2,8,2,7,161,1,2,1,4,1,2,1,1,1,1,1,31,1,738,1,0,1,0.29,0.4762,1.6094
tx_legit_004916,0,746.88,6.6172,265,4,0,3,1,0,0,2,8,2,6,158,1,3,2,3,1,2,1,1,1,1,1,38,1,612,1,0,1,0.25,0.3611,1.3863
tx_legit_002300,0,402.55,6.0003,495,1,0,1,1,0,0,1,2,2,2,173,1,1,1,1,1,1,1,1,1,1,1,5,5,179,0,0,0,0.12,0.6,0.6931
tx_legit_008719,0,911.35,6.816,624,1,1,1,3,0,0,1,2,6,2,191,1,1,1,1,3,1,1,1,1,1,1,1,26,1,0,1,0,0.18,0.0,1.3863
tx_legit_005085,0,272.38,5.6109,161,1,0,3,1,0,0,1,4,2,2,155,1,1,1,3,1,1,1,1,1,1,1,18,1,1,1,0,0,0.2,0.0,1.3863
tx_legit_004447,0,242.94,5.4969,153,1,1,3,2,0,0,2,6,4,5,156,1,1,1,3,2,2,1,1,2,1,1,25,16,524,1,1,1,0.28,0.6,1.9459
tx_legit_004168,0,331.76,5.8074,96,1,0,2,3,0,0,2,4,8,6,158,1,1,1,2,3,2,1,1,1,1,1,22,31,645,1,1,1,0.27,0.5333,1.9459
tx_legit_002693,0,261.22,5.5692,379,1,0,4,1,0,0,2,9,2,8,182,1,2,1,4,1,2,1,1,2,1,1,37,1,880,1,0,1,0.29,0.4762,1.6094
tx_legit_005320,0,1324.49,7.1895,899,1,0,4,3,0,0,1,8,7,3,185,1,1,1,4,3,1,1,1,1,1,1,41,37,352,1,1,0,0.3,0.5333,2.5649
tx_fraud_000567,1,74940.62,11.2245,3,7,3,1,1,1,1,1,2,2,2,170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_005553,0,121.75,4.8101,803,1,0,3,1,0,0,1,7,2,3,153,1,3,2,3,1,1,1,1,1,1,1,35,1,348,1,0,0,0.2,0.3611,1.3863
tx_legit_002173,0,993.82,6.9026,240,1,0,6,1,0,0,2,10,2,2,175,1,1,1,6,1,2,1,1,1,1,1,39,1,171,1,0,1,0.37,0.0,1.9459
tx_legit_000692,0,330.97,5.805,767,2,0,3,1,0,0,2,6,2,6,157,1,2,1,3,1,2,1,1,2,1,1,25,1,628,1,0,1,0.25,0.6,1.3863
tx_legit_003667,0,423.14,6.0501,795,1,0,2,1,0,0,2,4,2,6,147,1,2,1,2,1,2,1,1,1,1,1,21,1,661,1,0,1,0.21,0.6,1.0986
tx_legit_008409,0,1441.36,7.274,805,3,0,4,3,0,0,2,9,6,5,155,1,2,1,4,3,2,1,1,1,1,1,38,25,493,1,1,1,0.35,0.4762,2.5649
tx_fraud_000120,1,13671.85,9.5232,4,10,1,11,1,1,1,5,24,2,9,162,3,4,3,11,1,5,1,1,1,1,1,84,1,800,1,0,1,0.72,0.3273,2.4849
tx_legit_006596,0,550.89,6.3133,697,1,0,2,2,0,0,1,5,4,2,157,1,1,1,2,2,1,1,1,1,1,1,18,19,174,1,1,0,0.19,0.6,1.6094
tx_legit_002787,0,1064.96,6.9716,729,1,2,3,4,0,0,1,7,9,3,160,1,2,1,3,4,1,1,1,1,1,1,31,43,354,1,1,0,0.29,0.4762,2.5649
tx_legit_008314,0,424.07,6.0523,530,1,0,2,3,0,0,2,6,6,5,166,1,2,1,2,3,2,1,1,1,1,1,24,25,445,1,1,1,0.27,0.4762,1.9459
tx_legit_003950,0,187.96,5.2415,750,1,0,1,3,0,0,2,2,5,2,185,1,1,1,1,3,2,1,1,1,1,1,1,28,166,0,1,1,0.23,0.0,1.3863
tx_legit_002270,0,1170.53,7.0661,146,1,0,1,2,0,0,4,3,4,13,168,1,2,1,1,2,4,1,1,1,1,1,9,17,1175,0,1,1,0.3,0.4762,1.0986
tx_legit_002691,0,465.36,6.145,638,1,0,2,2,0,0,1,5,4,3,153,1,2,1,2,2,1,1,1,1,1,1,20,18,347,1,1,0,0.19,0.4762,1.6094
tx_legit_003616,0,179.19,5.194,214,1,0,1,1,0,0,3,2,2,10,165,1,2,1,1,1,3,1,1,2,1,1,13,1,1025,0,0,1,0.22,0.6,0.6931
tx_legit_006107,0,1206.1,7.096,617,1,0,2,3,0,0,2,2,5,2,170,1,1,1,2,3,2,1,1,1,1,1,11,18,164,1,1,1,0.27,0.0,1.9459
tx_legit_004199,0,607.3,6.4107,289,2,0,2,1,0,0,2,5,2,4,167,1,2,1,2,1,2,1,1,1,1,1,16,1,306,1,0,1,0.21,0.6,1.0986
tx_legit_005467,0,1528.47,7.3327,878,1,0,1,1,0,0,2,2,2,3,154,1,1,1,1,1,2,1,1,2,1,1,1,1,343,0,0,1,0.17,0.0,0.6931
tx_legit_000745,0,479.41,6.1746,206,1,0,3,2,0,0,1,6,4,3,135,1,1,1,3,2,1,1,1,1,1,1,18,14,306,1,1,0,0.23,0.5333,1.9459
tx_legit_007315,0,379.41,5.9412,595,1,0,2,3,0,0,2,5,4,7,186,1,3,1,2,3,2,1,1,1,1,1,15,12,801,1,1,1,0.27,0.4762,1.9459
tx_legit_000447,0,633.31,6.4525,317,4,0,3,3,0,0,4,5,5,7,160,1,1,1,3,3,4,1,1,3,1,1,26,17,641,1,1,1,0.41,0.0,2.3026
tx_legit_001924,0,1165.11,7.0614,850,2,0,2,6,0,0,1,2,10,2,159,1,1,1,2,6,1,1,1,1,1,1,5,40,1,1,1,0,0.31,0.0,2.5649
tx_legit_000822,0,218.43,5.391,170,2,1,1,3,0,0,2,2,6,8,162,1,1,1,1,3,2,1,1,1,1,1,11,22,934,0,1,1,0.23,0.4762,1.3863
tx_legit_006781,0,112.34,4.7304,284,1,0,2,4,0,0,2,5,9,7,188,1,2,1,2,4,2,1,1,1,1,1,24,32,747,1,1,1,0.3,0.3889,2.1972
tx_legit_004374,0,551.08,6.3137,593,1,0,3,1,0,0,1,7,2,6,185,1,1,1,3,1,1,1,1,1,1,1,36,14,770,1,0,0,0.2,0.3889,1.3863
tx_legit_007444,0,493.85,6.2043,542,1,0,1,3,0,0,1,2,6,2,164,1,1,1,1,3,1,1,1,1,1,1,9,25,200,0,1,0,0.18,0.6,1.3863
tx_legit_002074,0,690.69,6.5391,607,1,0,3,1,0,0,1,8,2,4,177,2,3,2,3,1,1,1,1,1,1,1,29,1,465,1,0,0,0.2,0.3091,1.3863
tx_legit_003754,0,187.08,5.2369,119,1,0,2,2,0,0,2,4,4,4,166,1,1,2,2,2,2,1,1,1,1,1,13,18,308,1,1,1,0.24,0.4286,1.6094
tx_legit_008592,0,406.84,6.0109,748,1,0,1,2,0,0,2,2,5,6,154,1,1,1,1,2,2,1,1,1,1,1,8,17,636,0,1,1,0.2,0.6,1.0986
tx_legit_000917,0,591.26,6.3839,283,1,0,3,2,0,0,2,6,4,4,171,1,1,1,3,2,2,1,1,1,1,1,29,14,343,1,1,1,0.28,0.6,1.9459
tx_legit_003073,0,925.02,6.8309,519,1,0,2,5,0,0,3,2,9,6,197,1,1,1,2,5,3,1,1,1,1,1,7,32,608,1,1,1,0.38,0.0,2.3979
tx_legit_006303,0,558.45,6.327,246,2,0,3,1,0,0,1,6,2,2,170,1,1,1,3,1,1,1,1,1,1,1,22,9,187,1,0,0,0.2,0.6,1.3863
tx_legit_001763,0,90.42,4.5155,113,1,0,4,2,0,0,1,10,5,4,176,2,2,1,4,2,1,1,1,1,1,1,45,29,463,1,1,0,0.27,0.3611,2.1972
tx_legit_004308,0,220.37,5.3998,201,2,0,3,2,0,0,2,8,4,12,168,1,2,1,3,2,2,1,1,2,1,1,29,21,1357,1,1,1,0.28,0.3889,1.9459
tx_legit_006820,0,952.71,6.8604,855,1,0,2,3,0,0,2,5,6,5,177,1,2,1,2,3,2,1,1,1,1,1,19,17,488,1,1,1,0.27,0.4762,1.9459
tx_legit_004537,0,534.8,6.2838,884,1,0,2,1,0,0,1,2,2,2,187,1,1,1,2,1,1,1,1,1,1,1,10,1,1,1,0,0,0.16,0.0,1.0986
tx_legit_004504,0,221.91,5.4068,62,1,0,2,2,0,0,1,2,4,2,184,2,1,1,2,2,1,1,1,1,1,1,8,22,172,1,1,0,0.19,0.6,1.6094
tx_legit_008584,0,868.28,6.7677,166,1,2,4,3,0,0,2,9,7,5,183,1,1,2,4,3,2,1,1,2,1,1,45,28,514,1,1,1,0.35,0.3929,2.5649
tx_legit_005041,0,897.6,6.8008,308,1,0,1,2,0,0,1,2,5,5,170,1,1,1,1,2,1,1,1,1,1,1,11,23,631,0,1,0,0.15,0.4286,1.0986
tx_fraud_000467,1,21942.97,9.9962,0,7,3,4,5,1,1,10,6,8,21,176,2,2,2,4,5,10,1,1,1,1,1,47,63,1605,1,1,1,0.81,0.6,3.0445
tx_legit_002723,0,132.31,4.8927,90,1,0,3,4,0,0,2,7,8,7,149,1,2,1,3,4,2,1,1,1,1,1,32,41,698,1,1,1,0.34,0.4286,2.5649
tx_legit_007245,0,2815.29,7.9432,827,2,0,4,2,0,0,1,8,4,4,159,1,1,1,4,2,1,1,1,1,1,1,29,22,506,1,1,0,0.27,0.4762,2.1972
tx_legit_001664,0,806.24,6.6936,139,2,0,1,1,0,0,3,2,2,8,172,1,1,1,1,1,3,1,1,1,1,1,6,6,819,0,0,1,0.22,0.5333,0.6931
tx_legit_005802,0,1351.53,7.2097,700,1,0,1,2,0,0,2,2,2,2,179,1,1,1,1,2,2,1,1,1,1,1,1,5,180,0,1,1,0.2,0.0,1.0986
tx_legit_007418,0,317.44,5.7634,366,1,0,1,1,0,0,1,2,2,2,182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.12,0.0,0.6931
tx_legit_001873,0,303.31,5.718,707,2,0,1,2,0,0,1,3,5,4,148,2,2,1,1,2,1,1,1,1,1,1,11,16,474,0,1,0,0.15,0.3889,1.0986
tx_legit_006115,0,622.83,6.4359,261,1,0,3,4,0,0,1,7,9,6,160,2,1,1,3,4,1,1,1,1,1,1,35,46,779,1,1,0,0.29,0.3556,2.5649
tx_legit_006599,0,973.2,6.8816,550,1,0,1,1,0,0,2,2,2,2,172,1,1,1,1,1,2,1,1,2,1,1,1,1,192,0,0,1,0.17,0.0,0.6931
tx_legit_005851,0,1021.43,6.9299,87,2,0,1,5,0,0,4,2,10,11,174,1,1,1,1,5,4,1,1,1,1,1,15,40,1009,0,1,1,0.39,0.4762,1.7918
