transactionId,userId,merchantId,amount,currency,timestamp,deviceId,ipAddress,location,paymentMethodRef,accountAgeDays,velocity1h,failedTxCount24h,sharedDeviceAccountCount,sharedIpAccountCount,isFraud,fraudScenario
tx_legit_009079,usr_norm_1347,merch_razorpay_010,712.97,INR,2026-08-18T00:43:21+00:00,dev_fingerprint_0751,192.168.181.55,"Bengaluru, IN",pm_tok_synthetic_00002,824,1,0,1,1,0,NONE
tx_legit_007110,usr_norm_1799,merch_razorpay_002,503.27,INR,2026-08-18T00:43:50+00:00,dev_fingerprint_1959,192.168.210.236,"Pune, IN",pm_tok_synthetic_00932,130,2,0,1,1,0,NONE
tx_legit_003534,usr_norm_0471,merch_razorpay_017,264.31,INR,2026-08-18T00:50:11+00:00,dev_fingerprint_0383,192.168.157.209,"Pune, IN",pm_tok_synthetic_01249,600,1,0,1,2,0,NONE
tx_legit_005833,usr_norm_0009,merch_razorpay_031,544.65,INR,2026-08-18T00:53:17+00:00,dev_fingerprint_1957,192.168.138.176,"Ahmedabad, IN",pm_tok_synthetic_00430,632,2,0,1,2,0,NONE
tx_legit_006670,usr_norm_1826,merch_razorpay_040,206.52,INR,2026-08-18T00:54:51+00:00,dev_fingerprint_0271,192.168.185.241,"Mumbai, IN",pm_tok_synthetic_01211,274,1,0,1,1,0,NONE
tx_legit_001992,usr_norm_1843,merch_razorpay_012,1044.38,INR,2026-08-18T00:57:59+00:00,dev_fingerprint_1452,192.168.211.1,"Mumbai, IN",pm_tok_synthetic_00838,171,1,0,1,2,0,NONE
tx_legit_000545,usr_norm_1023,merch_razorpay_024,393.54,INR,2026-08-18T01:00:31+00:00,dev_fingerprint_0772,192.168.12.170,"Bengaluru, IN",pm_tok_synthetic_01755,315,3,0,3,1,0,NONE
tx_legit_008101,usr_norm_0593,merch_razorpay_027,977.92,INR,2026-08-18T01:04:23+00:00,dev_fingerprint_0203,192.168.224.4,"Delhi, IN",pm_tok_synthetic_01882,46,1,0,1,2,0,NONE
tx_legit_008893,usr_norm_0350,merch_razorpay_044,505.07,INR,2026-08-18T01:12:22+00:00,dev_fingerprint_0238,192.168.69.212,"Delhi, IN",pm_tok_synthetic_00841,764,1,0,1,3,0,NONE
tx_legit_003159,usr_norm_0361,merch_razorpay_015,1942.19,INR,2026-08-18T01:13:56+00:00,dev_fingerprint_0587,192.168.50.184,"Mumbai, IN",pm_tok_synthetic_00737,817,3,0,2,1,0,NONE
tx_legit_007277,usr_norm_0261,merch_razorpay_012,1927.27,INR,2026-08-18T01:18:30+00:00,dev_fingerprint_1582,192.168.193.218,"Hyderabad, IN",pm_tok_synthetic_01484,596,1,0,1,1,0,NONE
tx_legit_005121,usr_norm_0882,merch_razorpay_044,681.37,INR,2026-08-18T01:20:30+00:00,dev_fingerprint_1504,192.168.177.52,"Ahmedabad, IN",pm_tok_synthetic_01295,762,1,0,1,1,0,NONE
tx_legit_008506,usr_norm_0835,merch_razorpay_002,466.55,INR,2026-08-18T01:24:12+00:00,dev_fingerprint_0067,192.168.139.120,"Ahmedabad, IN",pm_tok_synthetic_00207,399,1,0,1,1,0,NONE
tx_legit_002975,usr_norm_1310,merch_razorpay_031,200.78,INR,2026-08-18T01:27:33+00:00,dev_fingerprint_1020,10.0.7.254,"Hyderabad, IN",pm_tok_synthetic_01899,743,1,0,1,2,0,NONE
tx_legit_002879,usr_norm_0109,merch_razorpay_011,3109.49,INR,2026-08-18T01:30:33+00:00,dev_fingerprint_1344,192.168.56.114,"Pune, IN",pm_tok_synthetic_02468,183,4,1,2,3,0,NONE
tx_legit_006135,usr_norm_1367,merch_razorpay_026,408.0,INR,2026-08-18T01:34:08+00:00,dev_fingerprint_0083,192.168.14.49,"Delhi, IN",pm_tok_synthetic_00288,884,1,0,1,1,0,NONE
tx_legit_006375,usr_norm_1020,merch_razorpay_013,704.86,INR,2026-08-18T01:39:26+00:00,dev_fingerprint_1484,192.168.56.114,"Mumbai, IN",pm_tok_synthetic_00792,331,1,0,1,1,0,NONE
tx_legit_004562,usr_norm_1410,merch_razorpay_029,467.99,INR,2026-08-18T01:40:21+00:00,dev_fingerprint_0454,192.168.185.229,"Bengaluru, IN",pm_tok_synthetic_01186,835,1,0,1,1,0,NONE
tx_legit_002131,usr_norm_1703,merch_razorpay_029,650.29,INR,2026-08-18T01:41:40+00:00,dev_fingerprint_1382,10.0.206.20,"Mumbai, IN",pm_tok_synthetic_00990,781,3,0,1,3,0,NONE
tx_legit_006988,usr_norm_1287,merch_razorpay_003,1123.69,INR,2026-08-18T01:49:47+00:00,dev_fingerprint_0021,192.168.164.29,"Pune, IN",pm_tok_synthetic_02143,864,1,0,1,2,0,NONE
tx_legit_004927,usr_norm_1247,merch_razorpay_007,541.78,INR,2026-08-18T01:52:03+00:00,dev_fingerprint_1623,192.168.152.69,"Mumbai, IN",pm_tok_synthetic_02325,78,2,0,1,3,0,NONE
tx_legit_008545,usr_norm_0696,merch_razorpay_027,903.56,INR,2026-08-18T02:04:54+00:00,dev_fingerprint_0440,192.168.232.8,"Chennai, IN",pm_tok_synthetic_01342,181,1,0,2,1,0,NONE
tx_legit_006081,usr_norm_1601,merch_razorpay_016,351.05,INR,2026-08-18T02:19:39+00:00,dev_fingerprint_0728,192.168.226.106,"Chennai, IN",pm_tok_synthetic_01361,867,1,0,1,1,0,NONE
tx_legit_007100,usr_norm_0140,merch_razorpay_030,94.86,INR,2026-08-18T02:23:03+00:00,dev_fingerprint_0895,10.0.82.209,"Chennai, IN",pm_tok_synthetic_00909,866,1,0,1,1,0,NONE
tx_legit_008555,usr_norm_1590,merch_razorpay_002,233.61,INR,2026-08-18T02:29:01+00:00,dev_fingerprint_0031,192.168.168.26,"Ahmedabad, IN",pm_tok_synthetic_02292,556,2,0,1,1,0,NONE
tx_legit_002495,usr_norm_0885,merch_razorpay_017,1014.14,INR,2026-08-18T02:38:36+00:00,dev_fingerprint_1299,192.168.98.70,"Chennai, IN",pm_tok_synthetic_00019,492,2,0,1,2,0,NONE
tx_legit_001847,usr_norm_0249,merch_razorpay_018,2713.95,INR,2026-08-18T02:43:26+00:00,dev_fingerprint_0670,192.168.60.121,"Pune, IN",pm_tok_synthetic_02366,768,1,0,2,1,0,NONE
tx_fraud_000482,usr_fraud_anomD_001,merch_razorpay_003,53088.87,INR,2026-08-18T02:43:35+00:00,dev_anomD_001,192.0.2.39,Unknown / VPN Node,pm_tok_anomD_001,4,11,7,3,4,1,BEHAVIORAL_ANOMALY
tx_legit_008505,usr_norm_1892,merch_razorpay_013,378.04,INR,2026-08-18T02:46:18+00:00,dev_fingerprint_1078,192.168.21.218,"Hyderabad, IN",pm_tok_synthetic_01138,230,1,0,1,3,0,NONE
tx_legit_005922,usr_norm_1352,merch_razorpay_010,617.21,INR,2026-08-18T02:54:26+00:00,dev_fingerprint_0793,192.168.141.26,"Kolkata, IN",pm_tok_synthetic_02146,729,1,0,2,1,0,NONE
tx_legit_003731,usr_norm_1584,merch_razorpay_039,722.38,INR,2026-08-18T03:05:54+00:00,dev_fingerprint_1066,10.0.61.55,"Hyderabad, IN",pm_tok_synthetic_01279,53,1,0,1,2,0,NONE
tx_legit_001191,usr_norm_1657,merch_razorpay_043,367.76,INR,2026-08-18T03:09:30+00:00,dev_fingerprint_0727,192.168.61.104,"Mumbai, IN",pm_tok_synthetic_00761,464,1,0,1,1,0,NONE
tx_legit_002772,usr_norm_0790,merch_razorpay_042,176.95,INR,2026-08-18T03:12:09+00:00,dev_fingerprint_0382,192.168.20.183,"Ahmedabad, IN",pm_tok_synthetic_01020,299,1,1,1,2,0,NONE
tx_legit_005829,usr_norm_0563,merch_razorpay_002,669.96,INR,2026-08-18T03:19:15+00:00,dev_fingerprint_1472,192.168.164.71,"Hyderabad, IN",pm_tok_synthetic_02237,253,2,0,1,1,0,NONE
tx_legit_008408,usr_norm_0551,merch_razorpay_027,902.94,INR,2026-08-18T03:20:33+00:00,dev_fingerprint_0109,192.168.51.99,"Ahmedabad, IN",pm_tok_synthetic_01470,39,1,0,1,4,0,NONE
tx_legit_002101,usr_norm_0286,merch_razorpay_008,253.11,INR,2026-08-18T03:25:20+00:00,dev_fingerprint_0845,192.168.70.129,"Pune, IN",pm_tok_synthetic_00835,450,1,0,1,2,0,NONE
tx_legit_008001,usr_norm_1376,merch_razorpay_036,465.82,INR,2026-08-18T03:25:54+00:00,dev_fingerprint_0822,192.168.244.90,"Kolkata, IN",pm_tok_synthetic_01382,703,1,0,1,1,0,NONE
tx_legit_005555,usr_norm_1238,merch_razorpay_040,451.51,INR,2026-08-18T03:28:00+00:00,dev_fingerprint_0762,10.0.148.232,"Pune, IN",pm_tok_synthetic_01640,316,1,0,1,4,0,NONE
tx_legit_001892,usr_norm_0338,merch_razorpay_016,656.57,INR,2026-08-18T03:31:50+00:00,dev_fingerprint_1683,192.168.39.208,"Mumbai, IN",pm_tok_synthetic_01208,406,1,0,1,1,0,NONE
tx_legit_000203,usr_norm_1689,merch_razorpay_026,288.87,INR,2026-08-18T03:38:09+00:00,dev_fingerprint_1353,192.168.64.216,"Delhi, IN",pm_tok_synthetic_00685,245,1,0,2,1,0,NONE
tx_legit_005178,usr_norm_1708,merch_razorpay_003,968.75,INR,2026-08-18T03:40:47+00:00,dev_fingerprint_1970,192.168.41.117,"Bengaluru, IN",pm_tok_synthetic_01826,389,2,0,1,1,0,NONE
tx_legit_005897,usr_norm_0400,merch_razorpay_043,1354.84,INR,2026-08-18T03:45:23+00:00,dev_fingerprint_1537,192.168.114.207,"Delhi, IN",pm_tok_synthetic_02406,771,1,0,2,1,0,NONE
tx_legit_000326,usr_norm_1882,merch_razorpay_016,675.08,INR,2026-08-18T04:06:54+00:00,dev_fingerprint_0319,192.168.189.27,"Bengaluru, IN",pm_tok_synthetic_02237,549,2,0,1,1,0,NONE
tx_legit_001765,usr_norm_1255,merch_razorpay_008,448.24,INR,2026-08-18T04:07:24+00:00,dev_fingerprint_1181,192.168.67.88,"Bengaluru, IN",pm_tok_synthetic_02205,208,2,0,1,1,0,NONE
tx_legit_008612,usr_norm_0267,merch_razorpay_015,436.67,INR,2026-08-18T04:11:43+00:00,dev_fingerprint_0295,192.168.222.103,"Pune, IN",pm_tok_synthetic_02467,551,1,0,2,1,0,NONE
tx_legit_001814,usr_norm_0986,merch_razorpay_001,287.98,INR,2026-08-18T04:13:51+00:00,dev_fingerprint_0886,192.168.76.92,"Bengaluru, IN",pm_tok_synthetic_02396,524,2,0,1,3,0,NONE
tx_legit_004023,usr_norm_0877,merch_razorpay_040,410.48,INR,2026-08-18T04:15:46+00:00,dev_fingerprint_1195,192.168.133.243,"Bengaluru, IN",pm_tok_synthetic_00291,513,3,0,1,2,0,NONE
tx_legit_000413,usr_norm_0551,merch_razorpay_019,259.86,INR,2026-08-18T04:21:44+00:00,dev_fingerprint_0109,192.168.51.99,"Pune, IN",pm_tok_synthetic_01470,39,2,0,1,1,0,NONE
tx_legit_002667,usr_norm_0831,merch_razorpay_048,922.88,INR,2026-08-18T04:22:52+00:00,dev_fingerprint_0637,10.0.7.195,"Delhi, IN",pm_tok_synthetic_02075,443,1,0,1,2,0,NONE
tx_legit_002674,usr_norm_1324,merch_razorpay_031,543.41,INR,2026-08-18T04:26:04+00:00,dev_fingerprint_0738,192.168.159.65,"Bengaluru, IN",pm_tok_synthetic_00213,712,3,0,2,1,0,NONE
tx_legit_007420,usr_norm_1112,merch_razorpay_021,891.21,INR,2026-08-18T04:27:08+00:00,dev_fingerprint_0087,192.168.73.180,"Kolkata, IN",pm_tok_synthetic_00846,560,1,0,2,1,0,NONE
tx_legit_006644,usr_norm_1026,merch_razorpay_039,1149.39,INR,2026-08-18T04:28:57+00:00,dev_fingerprint_1525,10.0.43.208,"Mumbai, IN",pm_tok_synthetic_00634,70,2,0,1,2,0,NONE
tx_legit_008141,usr_norm_1868,merch_razorpay_007,416.76,INR,2026-08-18T04:31:19+00:00,dev_fingerprint_1784,192.168.31.242,"Kolkata, IN",pm_tok_synthetic_01983,410,1,0,1,4,0,NONE
tx_legit_006886,usr_norm_1958,merch_razorpay_029,371.91,INR,2026-08-18T04:42:48+00:00,dev_fingerprint_0121,10.0.112.108,"Delhi, IN",pm_tok_synthetic_00487,289,2,0,1,1,0,NONE
tx_legit_007932,usr_norm_0300,merch_razorpay_018,175.48,INR,2026-08-18T04:42:56+00:00,dev_fingerprint_0299,192.168.140.10,"Kolkata, IN",pm_tok_synthetic_00172,324,1,0,1,1,0,NONE
tx_legit_001367,usr_norm_1003,merch_razorpay_022,549.7,INR,2026-08-18T04:50:40+00:00,dev_fingerprint_1932,10.0.81.70,"Mumbai, IN",pm_tok_synthetic_02186,322,1,0,1,1,0,NONE
tx_legit_003195,usr_norm_1776,merch_razorpay_011,726.39,INR,2026-08-18T04:50:54+00:00,dev_fingerprint_0852,10.0.151.182,"Hyderabad, IN",pm_tok_synthetic_01949,738,1,0,1,3,0,NONE
tx_legit_005778,usr_norm_1222,merch_razorpay_006,2149.78,INR,2026-08-18T04:52:40+00:00,dev_fingerprint_1108,192.168.227.107,"Ahmedabad, IN",pm_tok_synthetic_00173,898,2,0,3,1,0,NONE
tx_legit_007592,usr_norm_0787,merch_razorpay_000,1339.62,INR,2026-08-18T04:53:19+00:00,dev_fingerprint_0814,192.168.108.138,"Mumbai, IN",pm_tok_synthetic_02003,706,1,0,1,2,0,NONE
tx_fraud_000122,usr_fraud_ringA_021,merch_razorpay_005,10014.55,INR,2026-08-18T05:06:51+00:00,dev_fraud_ring_A_3,198.51.100.49,"Delhi, IN",pm_tok_ringA_005,10,10,2,9,3,1,DEVICE_SHARING_RING
tx_legit_007642,usr_norm_1366,merch_razorpay_018,624.2,INR,2026-08-18T05:07:57+00:00,dev_fingerprint_1450,192.168.98.70,"Bengaluru, IN",pm_tok_synthetic_01088,571,1,0,1,1,0,NONE
tx_legit_006731,usr_norm_1220,merch_razorpay_019,625.23,INR,2026-08-18T05:11:21+00:00,dev_fingerprint_0218,192.168.236.1,"Pune, IN",pm_tok_synthetic_00321,722,1,0,1,1,0,NONE
tx_fraud_000374,usr_fraud_reuseC_013,merch_razorpay_031,21708.27,INR,2026-08-18T05:13:17+00:00,dev_reuseC_020,198.51.100.117,"Hyderabad, IN",pm_tok_stolen_C_002,1,9,1,2,6,1,PAYMENT_REF_REUSE
tx_fraud_000687,usr_fraud_combE_021,merch_razorpay_041,18489.51,INR,2026-08-18T05:23:14+00:00,dev_fraud_combE_1,203.0.113.201,Tor / Proxy Exit Node,pm_tok_combE_0,6,21,4,21,19,1,COMBINED_RING
tx_legit_002491,usr_norm_1687,merch_razorpay_002,429.94,INR,2026-08-18T05:28:24+00:00,dev_fingerprint_0315,192.168.204.15,"Mumbai, IN",pm_tok_synthetic_02031,800,1,0,1,2,0,NONE
tx_legit_003226,usr_norm_1567,merch_razorpay_020,1139.79,INR,2026-08-18T05:29:56+00:00,dev_fingerprint_0383,192.168.142.136,"Mumbai, IN",pm_tok_synthetic_00478,831,1,0,1,1,0,NONE
tx_legit_004467,usr_norm_0040,merch_razorpay_033,471.04,INR,2026-08-18T05:31:14+00:00,dev_fingerprint_1344,192.168.43.216,"Bengaluru, IN",pm_tok_synthetic_00918,897,3,0,1,1,0,NONE
tx_legit_009043,usr_norm_0619,merch_razorpay_041,332.91,INR,2026-08-18T05:32:30+00:00,dev_fingerprint_0567,192.168.153.203,"Kolkata, IN",pm_tok_synthetic_00345,284,1,0,1,2,0,NONE
tx_legit_007825,usr_norm_1391,merch_razorpay_021,128.96,INR,2026-08-18T05:33:27+00:00,dev_fingerprint_0728,10.0.67.134,"Chennai, IN",pm_tok_synthetic_00566,301,1,0,1,1,0,NONE
tx_legit_007002,usr_norm_1657,merch_razorpay_049,2384.86,INR,2026-08-18T05:33:50+00:00,dev_fingerprint_0727,192.168.61.104,"Mumbai, IN",pm_tok_synthetic_00761,464,1,0,1,1,0,NONE
tx_fraud_000182,usr_fraud_burstB_021,merch_razorpay_027,2109.95,INR,2026-08-18T05:49:16+00:00,dev_fraud_burstB_036,203.0.113.103,"Hyderabad, IN",pm_tok_burstB_014,9,22,5,4,27,1,SHARED_IP_BURST
tx_legit_000052,usr_norm_0691,merch_razorpay_014,317.08,INR,2026-08-18T05:53:08+00:00,dev_fingerprint_0954,192.168.189.237,"Ahmedabad, IN",pm_tok_synthetic_01665,153,2,0,1,3,0,NONE
tx_legit_004781,usr_norm_0841,merch_razorpay_040,736.94,INR,2026-08-18T06:01:22+00:00,dev_fingerprint_1129,192.168.156.252,"Chennai, IN",pm_tok_synthetic_01410,197,2,0,1,1,0,NONE
tx_legit_007035,usr_norm_0064,merch_razorpay_031,614.72,INR,2026-08-18T06:02:52+00:00,dev_fingerprint_0671,192.168.236.1,"Chennai, IN",pm_tok_synthetic_00031,539,1,0,1,2,0,NONE
tx_legit_003944,usr_norm_1592,merch_razorpay_040,237.13,INR,2026-08-18T06:04:21+00:00,dev_fingerprint_1125,192.168.208.64,"Bengaluru, IN",pm_tok_synthetic_01110,174,3,0,1,1,0,NONE
tx_legit_006697,usr_norm_1226,merch_razorpay_035,803.57,INR,2026-08-18T06:08:39+00:00,dev_fingerprint_0814,192.168.21.218,"Ahmedabad, IN",pm_tok_synthetic_02362,161,1,0,1,1,0,NONE
tx_legit_002874,usr_norm_1248,merch_razorpay_044,103.65,INR,2026-08-18T06:08:48+00:00,dev_fingerprint_0815,192.168.227.138,"Hyderabad, IN",pm_tok_synthetic_00669,91,1,0,1,2,0,NONE
tx_legit_005590,usr_norm_0647,merch_razorpay_012,1203.0,INR,2026-08-18T06:16:09+00:00,dev_fingerprint_1071,192.168.120.180,"Chennai, IN",pm_tok_synthetic_01061,200,3,0,1,1,0,NONE
tx_legit_002668,usr_norm_1930,merch_razorpay_030,257.64,INR,2026-08-18T06:18:25+00:00,dev_fingerprint_0859,192.168.19.148,"Kolkata, IN",pm_tok_synthetic_01458,79,1,0,1,1,0,NONE
tx_fraud_000395,usr_fraud_reuseC_014,merch_razorpay_005,9165.35,INR,2026-08-18T06:18:45+00:00,dev_reuseC_024,198.51.100.121,"Ahmedabad, IN",pm_tok_stolen_C_004,0,3,2,3,6,1,PAYMENT_REF_REUSE
tx_legit_003396,usr_norm_1560,merch_razorpay_017,611.4,INR,2026-08-18T06:26:09+00:00,dev_fingerprint_0114,10.0.108.140,"Hyderabad, IN",pm_tok_synthetic_02134,336,3,0,1,2,0,NONE
tx_legit_005167,usr_norm_1041,merch_razorpay_005,573.73,INR,2026-08-18T06:27:55+00:00,dev_fingerprint_0232,192.168.120.114,"Ahmedabad, IN",pm_tok_synthetic_01050,583,2,0,1,2,0,NONE
tx_fraud_000011,usr_fraud_ringA_010,merch_razorpay_011,8410.11,INR,2026-08-18T06:34:29+00:00,dev_fraud_ring_A_3,198.51.100.63,"Ahmedabad, IN",pm_tok_ringA_006,3,7,2,17,4,1,DEVICE_SHARING_RING
tx_legit_000218,usr_norm_0644,merch_razorpay_025,341.85,INR,2026-08-18T06:34:49+00:00,dev_fingerprint_0633,192.168.9.60,"Hyderabad, IN",pm_tok_synthetic_01156,152,3,0,1,1,0,NONE
tx_legit_008274,usr_norm_1018,merch_razorpay_008,468.95,INR,2026-08-18T06:37:39+00:00,dev_fingerprint_0461,10.0.22.50,"Kolkata, IN",pm_tok_synthetic_01506,803,1,0,2,1,0,NONE
tx_legit_003043,usr_norm_1643,merch_razorpay_034,718.89,INR,2026-08-18T06:37:41+00:00,dev_fingerprint_1531,192.168.185.229,"Hyderabad, IN",pm_tok_synthetic_02417,433,1,0,1,1,0,NONE
tx_legit_008997,usr_norm_1517,merch_razorpay_031,1185.43,INR,2026-08-18T06:38:41+00:00,dev_fingerprint_0444,192.168.115.203,"Delhi, IN",pm_tok_synthetic_01948,494,1,0,1,1,0,NONE
tx_legit_006811,usr_norm_0887,merch_razorpay_018,1633.14,INR,2026-08-18T06:46:51+00:00,dev_fingerprint_0324,10.0.100.99,"Kolkata, IN",pm_tok_synthetic_00360,162,1,0,1,2,0,NONE
tx_legit_008958,usr_norm_0760,merch_razorpay_030,135.86,INR,2026-08-18T06:48:37+00:00,dev_fingerprint_1451,192.168.19.176,"Mumbai, IN",pm_tok_synthetic_01375,487,2,0,1,3,0,NONE
tx_legit_004245,usr_norm_1352,merch_razorpay_049,1411.23,INR,2026-08-18T06:49:43+00:00,dev_fingerprint_0793,192.168.141.26,"Bengaluru, IN",pm_tok_synthetic_02146,729,1,0,1,3,0,NONE
tx_legit_003658,usr_norm_1213,merch_razorpay_011,504.47,INR,2026-08-18T06:54:48+00:00,dev_fingerprint_0700,192.168.118.37,"Kolkata, IN",pm_tok_synthetic_02271,212,2,0,2,1,0,NONE
tx_legit_006321,usr_norm_1915,merch_razorpay_034,560.33,INR,2026-08-18T06:58:40+00:00,dev_fingerprint_0618,192.168.178.77,"Chennai, IN",pm_tok_synthetic_02397,341,1,0,1,1,0,NONE
tx_legit_002669,usr_norm_0722,merch_razorpay_019,603.69,INR,2026-08-18T06:58:56+00:00,dev_fingerprint_1115,192.168.86.142,"Hyderabad, IN",pm_tok_synthetic_01985,382,1,0,1,3,0,NONE
tx_legit_001029,usr_norm_0774,merch_razorpay_040,1398.53,INR,2026-08-18T07:05:48+00:00,dev_fingerprint_0988,10.0.39.23,"Kolkata, IN",pm_tok_synthetic_00126,471,1,0,1,1,0,NONE
tx_legit_007391,usr_norm_0745,merch_razorpay_039,1182.61,INR,2026-08-18T07:07:46+00:00,dev_fingerprint_0765,192.168.69.148,"Mumbai, IN",pm_tok_synthetic_01620,630,1,0,1,1,0,NONE
tx_legit_001462,usr_norm_0604,merch_razorpay_005,313.99,INR,2026-08-18T07:11:15+00:00,dev_fingerprint_1215,192.168.61.104,"Hyderabad, IN",pm_tok_synthetic_02127,726,1,0,2,1,0,NONE
tx_legit_003095,usr_norm_0463,merch_razorpay_021,1394.21,INR,2026-08-18T07:12:37+00:00,dev_fingerprint_1581,192.168.69.212,"Hyderabad, IN",pm_tok_synthetic_02399,706,1,0,1,1,0,NONE
tx_fraud_000110,usr_fraud_ringA_009,merch_razorpay_004,15938.57,INR,2026-08-18T07:23:49+00:00,dev_fraud_ring_A_0,198.51.100.29,"Kolkata, IN",pm_tok_ringA_003,8,7,1,8,5,1,DEVICE_SHARING_RING
tx_fraud_000772,usr_fraud_combE_006,merch_razorpay_028,21218.24,INR,2026-08-18T07:29:00+00:00,dev_fraud_combE_2,203.0.113.203,Tor / Proxy Exit Node,pm_tok_combE_2,5,24,7,18,16,1,COMBINED_RING
tx_legit_003503,usr_norm_1663,merch_razorpay_029,395.34,INR,2026-08-18T07:29:52+00:00,dev_fingerprint_1188,192.168.43.216,"Kolkata, IN",pm_tok_synthetic_00197,175,1,0,1,1,0,NONE
tx_legit_004777,usr_norm_0147,merch_razorpay_016,540.93,INR,2026-08-18T07:37:42+00:00,dev_fingerprint_0967,192.168.189.83,"Delhi, IN",pm_tok_synthetic_00568,807,2,0,1,3,0,NONE
tx_legit_006277,usr_norm_0169,merch_razorpay_027,286.64,INR,2026-08-18T07:39:40+00:00,dev_fingerprint_1316,10.0.210.206,"Hyderabad, IN",pm_tok_synthetic_01903,742,1,0,1,3,0,NONE
tx_legit_003852,usr_norm_0959,merch_razorpay_034,735.39,INR,2026-08-18T07:39:58+00:00,dev_fingerprint_0775,192.168.63.252,"Hyderabad, IN",pm_tok_synthetic_00962,110,1,0,1,1,0,NONE
tx_legit_000379,usr_norm_1405,merch_razorpay_049,524.53,INR,2026-08-18T07:48:05+00:00,dev_fingerprint_0624,192.168.42.247,"Mumbai, IN",pm_tok_synthetic_00168,356,1,0,1,1,0,NONE
tx_legit_005770,usr_norm_0630,merch_razorpay_041,690.21,INR,2026-08-18T07:51:49+00:00,dev_fingerprint_1398,192.168.109.106,"Bengaluru, IN",pm_tok_synthetic_01929,818,2,0,1,1,0,NONE
tx_legit_007963,usr_norm_1499,merch_razorpay_037,505.54,INR,2026-08-18T08:00:08+00:00,dev_fingerprint_1775,192.168.2.229,"Ahmedabad, IN",pm_tok_synthetic_01324,491,1,0,1,2,0,NONE
tx_legit_003059,usr_norm_1030,merch_razorpay_016,1476.7,INR,2026-08-18T08:03:47+00:00,dev_fingerprint_1449,192.168.222.189,"Kolkata, IN",pm_tok_synthetic_02152,255,1,0,1,2,0,NONE
tx_legit_003173,usr_norm_1774,merch_razorpay_027,1693.58,INR,2026-08-18T08:04:45+00:00,dev_fingerprint_0013,192.168.23.152,"Mumbai, IN",pm_tok_synthetic_01751,121,1,1,1,1,0,NONE
tx_legit_001822,usr_norm_1368,merch_razorpay_039,315.19,INR,2026-08-18T08:08:29+00:00,dev_fingerprint_0622,192.168.64.191,"Hyderabad, IN",pm_tok_synthetic_00884,561,1,0,1,1,0,NONE
tx_legit_007362,usr_norm_1038,merch_razorpay_040,562.15,INR,2026-08-18T08:11:05+00:00,dev_fingerprint_1369,192.168.28.153,"Ahmedabad, IN",pm_tok_synthetic_01825,276,1,0,1,1,0,NONE
tx_legit_002496,usr_norm_1172,merch_razorpay_015,954.48,INR,2026-08-18T08:12:01+00:00,dev_fingerprint_1444,192.168.193.61,"Bengaluru, IN",pm_tok_synthetic_00565,705,1,0,1,1,0,NONE
tx_legit_001409,usr_norm_0075,merch_razorpay_003,476.22,INR,2026-08-18T08:14:05+00:00,dev_fingerprint_0894,192.168.44.45,"Hyderabad, IN",pm_tok_synthetic_00433,279,1,0,1,1,0,NONE
tx_legit_009092,usr_norm_0044,merch_razorpay_016,277.39,INR,2026-08-18T08:14:17+00:00,dev_fingerprint_1148,192.168.248.32,"Bengaluru, IN",pm_tok_synthetic_02280,56,1,0,1,3,0,NONE
tx_legit_006019,usr_norm_1658,merch_razorpay_048,129.85,INR,2026-08-18T08:16:18+00:00,dev_fingerprint_1238,192.168.23.152,"Delhi, IN",pm_tok_synthetic_01017,540,1,0,1,2,0,NONE
tx_legit_005937,usr_norm_0310,merch_razorpay_009,104.94,INR,2026-08-18T08:18:27+00:00,dev_fingerprint_1127,192.168.173.68,"Bengaluru, IN",pm_tok_synthetic_00646,446,1,0,1,1,0,NONE
tx_fraud_000648,usr_fraud_combE_007,merch_razorpay_018,32328.58,INR,2026-08-18T08:23:06+00:00,dev_fraud_combE_1,203.0.113.201,Tor / Proxy Exit Node,pm_tok_combE_2,0,22,8,20,21,1,COMBINED_RING
tx_legit_001483,usr_norm_0448,merch_razorpay_020,397.19,INR,2026-08-18T08:25:03+00:00,dev_fingerprint_0555,192.168.72.117,"Ahmedabad, IN",pm_tok_synthetic_00304,730,1,0,1,3,0,NONE
tx_legit_005729,usr_norm_1366,merch_razorpay_044,275.07,INR,2026-08-18T08:26:32+00:00,dev_fingerprint_1450,192.168.98.70,"Kolkata, IN",pm_tok_synthetic_01088,571,1,0,1,1,0,NONE
tx_fraud_000375,usr_fraud_reuseC_014,merch_razorpay_015,9034.87,INR,2026-08-18T08:27:11+00:00,dev_reuseC_025,198.51.100.186,"Delhi, IN",pm_tok_stolen_C_003,3,6,0,2,5,1,PAYMENT_REF_REUSE
tx_legit_007141,usr_norm_0641,merch_razorpay_013,306.87,INR,2026-08-18T08:27:30+00:00,dev_fingerprint_1430,192.168.191.221,"Chennai, IN",pm_tok_synthetic_00977,89,1,0,1,2,0,NONE
tx_legit_003358,usr_norm_1224,merch_razorpay_043,899.18,INR,2026-08-18T08:32:08+00:00,dev_fingerprint_1176,10.0.147.181,"Delhi, IN",pm_tok_synthetic_01125,532,2,0,1,1,0,NONE
tx_legit_006342,usr_norm_1224,merch_razorpay_047,298.29,INR,2026-08-18T08:39:17+00:00,dev_fingerprint_1176,192.168.98.147,"Chennai, IN",pm_tok_synthetic_01125,532,2,0,1,2,0,NONE
